x_px,x_py,y_px,y_py,unprimed_start_idx,prime_x_start_idx,prime_y_start_idx
<|endoftext|>A physician delivered a candy for a physician. The doctor sent the chocolate to the doctor.,<|endoftext|>A physician delivered a physician a candy. The doctor sent the chocolate to the doctor.,<|endoftext|>A physician delivered a candy for a physician. The doctor sent the doctor the chocolate.,<|endoftext|>A physician delivered a physician a candy. The doctor sent the doctor the chocolate.,1,10,9
<|endoftext|>The physician delivered the chocolate for the physician. A doctor sent a candy to a doctor.,<|endoftext|>The physician delivered the physician the chocolate. A doctor sent a candy to a doctor.,<|endoftext|>The physician delivered the chocolate for the physician. A doctor sent a doctor a candy.,<|endoftext|>The physician delivered the physician the chocolate. A doctor sent a doctor a candy.,1,10,9
<|endoftext|>A doctor delivered a candy for a singer. The physician sent the chocolate to the band.,<|endoftext|>A doctor delivered a singer a candy. The physician sent the chocolate to the band.,<|endoftext|>A doctor delivered a candy for a singer. The physician sent the band the chocolate.,<|endoftext|>A doctor delivered a singer a candy. The physician sent the band the chocolate.,1,10,9
<|endoftext|>A doctor delivered a candy for a colonel. The physician sent the chocolate to the army.,<|endoftext|>A doctor delivered a colonel a candy. The physician sent the chocolate to the army.,<|endoftext|>A doctor delivered a candy for a colonel. The physician sent the army the chocolate.,<|endoftext|>A doctor delivered a colonel a candy. The physician sent the army the chocolate.,1,10,9
<|endoftext|>The doctor delivered the chocolate for the singer. A physician sent a candy to a band.,<|endoftext|>The doctor delivered the singer the chocolate. A physician sent a candy to a band.,<|endoftext|>The doctor delivered the chocolate for the singer. A physician sent a band a candy.,<|endoftext|>The doctor delivered the singer the chocolate. A physician sent a band a candy.,1,10,9
<|endoftext|>The doctor delivered the chocolate for the colonel. A physician sent a candy to an army.,<|endoftext|>The doctor delivered the colonel the chocolate. A physician sent a candy to an army.,<|endoftext|>The doctor delivered the chocolate for the colonel. A physician sent an army a candy.,<|endoftext|>The doctor delivered the colonel the chocolate. A physician sent an army a candy.,1,10,9
<|endoftext|>A physician delivered a candy for a singer. The doctor sent the chocolate to the band.,<|endoftext|>A physician delivered a singer a candy. The doctor sent the chocolate to the band.,<|endoftext|>A physician delivered a candy for a singer. The doctor sent the band the chocolate.,<|endoftext|>A physician delivered a singer a candy. The doctor sent the band the chocolate.,1,10,9
<|endoftext|>A physician delivered a candy for a colonel. The doctor sent the chocolate to the army.,<|endoftext|>A physician delivered a colonel a candy. The doctor sent the chocolate to the army.,<|endoftext|>A physician delivered a candy for a colonel. The doctor sent the army the chocolate.,<|endoftext|>A physician delivered a colonel a candy. The doctor sent the army the chocolate.,1,10,9
<|endoftext|>A physician delivered a chocolate for a singer. The doctor sent the candy to the band.,<|endoftext|>A physician delivered a singer a chocolate. The doctor sent the candy to the band.,<|endoftext|>A physician delivered a chocolate for a singer. The doctor sent the band the candy.,<|endoftext|>A physician delivered a singer a chocolate. The doctor sent the band the candy.,1,10,9
<|endoftext|>The physician delivered the chocolate for the colonel. A doctor sent a candy to an army.,<|endoftext|>The physician delivered the colonel the chocolate. A doctor sent a candy to an army.,<|endoftext|>The physician delivered the chocolate for the colonel. A doctor sent an army a candy.,<|endoftext|>The physician delivered the colonel the chocolate. A doctor sent an army a candy.,1,10,9
<|endoftext|>The doctor delivered the tea for the doctor. A physician sent a coffee to a physician.,<|endoftext|>The doctor delivered the doctor the tea. A physician sent a coffee to a physician.,<|endoftext|>The doctor delivered the tea for the doctor. A physician sent a physician a coffee.,<|endoftext|>The doctor delivered the doctor the tea. A physician sent a physician a coffee.,1,10,9
<|endoftext|>The doctor delivered the coffee for the doctor. A physician sent a tea to a physician.,<|endoftext|>The doctor delivered the doctor the coffee. A physician sent a tea to a physician.,<|endoftext|>The doctor delivered the coffee for the doctor. A physician sent a physician a tea.,<|endoftext|>The doctor delivered the doctor the coffee. A physician sent a physician a tea.,1,10,9
<|endoftext|>A physician delivered a tea for a physician. The doctor sent the coffee to the doctor.,<|endoftext|>A physician delivered a physician a tea. The doctor sent the coffee to the doctor.,<|endoftext|>A physician delivered a tea for a physician. The doctor sent the doctor the coffee.,<|endoftext|>A physician delivered a physician a tea. The doctor sent the doctor the coffee.,1,10,9
<|endoftext|>The physician delivered the coffee for the physician. A doctor sent a tea to a doctor.,<|endoftext|>The physician delivered the physician the coffee. A doctor sent a tea to a doctor.,<|endoftext|>The physician delivered the coffee for the physician. A doctor sent a doctor a tea.,<|endoftext|>The physician delivered the physician the coffee. A doctor sent a doctor a tea.,1,10,9
<|endoftext|>The doctor delivered the tea for the singer. A physician sent a coffee to a band.,<|endoftext|>The doctor delivered the singer the tea. A physician sent a coffee to a band.,<|endoftext|>The doctor delivered the tea for the singer. A physician sent a band a coffee.,<|endoftext|>The doctor delivered the singer the tea. A physician sent a band a coffee.,1,10,9
<|endoftext|>The doctor delivered the tea for the colonel. A physician sent a coffee to an army.,<|endoftext|>The doctor delivered the colonel the tea. A physician sent a coffee to an army.,<|endoftext|>The doctor delivered the tea for the colonel. A physician sent an army a coffee.,<|endoftext|>The doctor delivered the colonel the tea. A physician sent an army a coffee.,1,10,9
<|endoftext|>The doctor delivered the coffee for the singer. A physician sent a tea to a band.,<|endoftext|>The doctor delivered the singer the coffee. A physician sent a tea to a band.,<|endoftext|>The doctor delivered the coffee for the singer. A physician sent a band a tea.,<|endoftext|>The doctor delivered the singer the coffee. A physician sent a band a tea.,1,10,9
<|endoftext|>The doctor delivered the coffee for the colonel. A physician sent a tea to an army.,<|endoftext|>The doctor delivered the colonel the coffee. A physician sent a tea to an army.,<|endoftext|>The doctor delivered the coffee for the colonel. A physician sent an army a tea.,<|endoftext|>The doctor delivered the colonel the coffee. A physician sent an army a tea.,1,10,9
<|endoftext|>A physician delivered a tea for a singer. The doctor sent the coffee to the band.,<|endoftext|>A physician delivered a singer a tea. The doctor sent the coffee to the band.,<|endoftext|>A physician delivered a tea for a singer. The doctor sent the band the coffee.,<|endoftext|>A physician delivered a singer a tea. The doctor sent the band the coffee.,1,10,9
<|endoftext|>The physician delivered the tea for the colonel. A doctor sent a coffee to an army.,<|endoftext|>The physician delivered the colonel the tea. A doctor sent a coffee to an army.,<|endoftext|>The physician delivered the tea for the colonel. A doctor sent an army a coffee.,<|endoftext|>The physician delivered the colonel the tea. A doctor sent an army a coffee.,1,10,9
<|endoftext|>The physician delivered the coffee for the singer. A doctor sent a tea to a band.,<|endoftext|>The physician delivered the singer the coffee. A doctor sent a tea to a band.,<|endoftext|>The physician delivered the coffee for the singer. A doctor sent a band a tea.,<|endoftext|>The physician delivered the singer the coffee. A doctor sent a band a tea.,1,10,9
<|endoftext|>The physician delivered the coffee for the colonel. A doctor sent a tea to an army.,<|endoftext|>The physician delivered the colonel the coffee. A doctor sent a tea to an army.,<|endoftext|>The physician delivered the coffee for the colonel. A doctor sent an army a tea.,<|endoftext|>The physician delivered the colonel the coffee. A doctor sent an army a tea.,1,10,9
<|endoftext|>A doctor delivered a salad for a doctor. The physician sent the bowl to the physician.,<|endoftext|>A doctor delivered a doctor a salad. The physician sent the bowl to the physician.,<|endoftext|>A doctor delivered a salad for a doctor. The physician sent the physician the bowl.,<|endoftext|>A doctor delivered a doctor a salad. The physician sent the physician the bowl.,1,10,9
<|endoftext|>A doctor delivered a salad for a doctor. The physician sent the bowl to the physician.,<|endoftext|>A doctor delivered a doctor a salad. The physician sent the bowl to the physician.,<|endoftext|>A doctor delivered a salad for a doctor. The physician sent the physician the bowl.,<|endoftext|>A doctor delivered a doctor a salad. The physician sent the physician the bowl.,1,10,9
<|endoftext|>A physician delivered a salad for a physician. The doctor sent the bowl to the doctor.,<|endoftext|>A physician delivered a physician a salad. The doctor sent the bowl to the doctor.,<|endoftext|>A physician delivered a salad for a physician. The doctor sent the doctor the bowl.,<|endoftext|>A physician delivered a physician a salad. The doctor sent the doctor the bowl.,1,10,9
